,batsman_name,date,inning,runs_scored,num_out,balls_faced,num_fours,num_sixes,num_dots,batting_order,wicket_method,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),team,year,strike_rate
2152,Farhaan Behardien,2015-10-05,2,11.0,1.0,18,0,0,8,5.0,leg before wicket,False,False,True,False,False,False,False,False,South Africa,14-16,61.1111111111
2153,Farhad Reza,2007-09-02,2,18.0,1.0,14,2,0,3,8.0,bowled,False,False,False,True,False,False,False,False,Bangladesh,05-07,128.571428571
2154,Farhad Reza,2007-09-15,1,19.0,1.0,21,0,2,12,8.0,caught,True,False,False,False,False,False,False,False,Bangladesh,05-07,90.4761904762
2155,Farhad Reza,2007-09-16,1,4.0,1.0,13,0,0,9,8.0,caught,True,False,False,False,False,False,False,False,Bangladesh,05-07,30.7692307692
2156,Farhad Reza,2008-04-20,2,2.0,1.0,4,0,0,2,6.0,run out,False,False,False,False,False,True,False,False,Bangladesh,08-10,50.0
2157,Farhad Reza,2011-11-29,2,6.0,1.0,12,0,0,8,8.0,leg before wicket,False,False,True,False,False,False,False,False,Bangladesh,11-13,50.0
2158,Farhad Reza,2014-02-12,2,7.0,0.0,5,1,0,1,7.0,not out,False,True,False,False,False,False,False,False,Bangladesh,14-16,140.0
2159,Farhad Reza,2014-02-14,1,9.0,1.0,16,0,0,11,8.0,caught,True,False,False,False,False,False,False,False,Bangladesh,14-16,56.25
2160,Farhad Reza,2014-03-20,1,0.0,1.0,4,0,0,4,8.0,caught,True,False,False,False,False,False,False,False,Bangladesh,14-16,0.0
2161,Farhan Ahmed,2016-02-03,2,4.0,1.0,8,0,0,4,10.0,leg before wicket,False,False,True,False,False,False,False,False,United Arab Emirates,14-16,50.0
2162,Farveez Maharoof,2006-06-15,1,8.0,1.0,8,0,0,3,8.0,run out,False,False,False,False,False,True,False,False,Sri Lanka,05-07,100.0
2163,Farveez Maharoof,2007-09-20,1,0.0,1.0,2,0,0,2,8.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,05-07,0.0
2164,Farveez Maharoof,2008-10-10,2,15.0,0.0,10,0,1,2,7.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,150.0
2165,Farveez Maharoof,2008-10-11,1,2.0,1.0,7,0,0,5,8.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,08-10,28.5714285714
2166,Fawad Ahmed,2013-08-31,2,3.0,0.0,5,0,0,2,11.0,not out,False,True,False,False,False,False,False,False,Australia,11-13,60.0
2167,Fawad Alam,2007-09-04,2,3.0,0.0,4,0,0,2,4.0,not out,False,True,False,False,False,False,False,False,Pakistan,05-07,75.0
2168,Fawad Alam,2008-04-20,1,16.0,0.0,7,1,1,1,7.0,not out,False,True,False,False,False,False,False,False,Pakistan,08-10,228.571428571
2169,Fawad Alam,2008-10-11,2,23.0,0.0,8,0,3,1,9.0,not out,False,True,False,False,False,False,False,False,Pakistan,08-10,287.5
2170,Fawad Alam,2008-10-12,2,5.0,0.0,3,1,0,1,5.0,not out,False,True,False,False,False,False,False,False,Pakistan,08-10,166.666666667
2171,Fawad Alam,2008-10-13,1,2.0,1.0,5,0,0,3,7.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,40.0
2172,Fawad Alam,2009-06-09,1,3.0,0.0,2,0,0,0,7.0,not out,False,True,False,False,False,False,False,False,Pakistan,08-10,150.0
2173,Fawad Alam,2009-06-12,2,12.0,1.0,11,1,0,2,7.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,109.090909091
2174,Fawad Alam,2009-11-12,1,15.0,1.0,14,0,0,2,6.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,107.142857143
2175,Fawad Alam,2009-11-13,1,17.0,0.0,13,0,1,2,7.0,not out,False,True,False,False,False,False,False,False,Pakistan,08-10,130.769230769
2176,Fawad Alam,2010-02-05,2,1.0,1.0,5,0,0,4,7.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,20.0
2177,Fawad Alam,2010-02-19,1,23.0,1.0,23,0,1,6,6.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,100.0
2178,Fawad Alam,2010-02-20,2,28.0,1.0,20,2,0,4,6.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,140.0
2179,Fawad Alam,2010-05-02,2,16.0,1.0,11,1,1,3,8.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,145.454545455
2180,Fawad Alam,2010-05-06,1,1.0,1.0,3,0,0,2,8.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,33.3333333333
2181,Fawad Alam,2010-09-05,1,20.0,1.0,29,0,0,15,4.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,68.9655172414
2182,Fawad Alam,2010-09-07,1,0.0,1.0,1,0,0,1,8.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,0.0
2183,Fawad Alam,2010-12-26,1,9.0,1.0,11,1,0,5,5.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,81.8181818182
2184,Fayyaz Ahmed,2015-07-12,1,11.0,1.0,12,2,0,8,6.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,91.6666666667
2185,Fidel Edwards,2008-12-26,2,1.0,0.0,2,0,0,1,9.0,not out,False,True,False,False,False,False,False,False,West Indies,08-10,50.0
2186,Fidel Edwards,2009-06-13,2,2.0,0.0,2,0,0,0,11.0,not out,False,True,False,False,False,False,False,False,West Indies,08-10,100.0
2187,Fidel Edwards,2011-09-23,1,7.0,0.0,4,1,0,1,11.0,not out,False,True,False,False,False,False,False,False,West Indies,11-13,175.0
2188,Fidel Edwards,2012-03-30,1,0.0,0.0,1,0,0,1,11.0,not out,False,True,False,False,False,False,False,False,West Indies,11-13,0.0
2189,Floyd Reifer,2009-08-02,2,22.0,1.0,20,2,1,10,5.0,caught,True,False,False,False,False,False,False,False,West Indies,08-10,110.0
2190,Forster Mutizwa,2011-10-15,1,16.0,1.0,16,1,0,5,4.0,leg before wicket,False,False,True,False,False,False,False,False,Zimbabwe,11-13,100.0
2191,Forster Mutizwa,2011-10-17,2,22.0,0.0,17,2,0,3,6.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,11-13,129.411764706
2192,Forster Mutizwa,2012-02-11,1,0.0,1.0,3,0,0,3,3.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,11-13,0.0
2193,Fraser Watts,2007-09-12,2,46.0,1.0,36,9,0,17,1.0,caught,True,False,False,False,False,False,False,False,Scotland,05-07,127.777777778
2194,Fraser Watts,2008-08-03,2,7.0,1.0,11,1,0,7,1.0,leg before wicket,False,False,True,False,False,False,False,False,Scotland,08-10,63.6363636364
2195,Fraser Watts,2010-02-01,1,16.0,1.0,17,0,2,11,1.0,bowled,False,False,False,True,False,False,False,False,Scotland,08-10,94.1176470588
2196,Fraser Watts,2010-02-04,1,0.0,1.0,4,0,0,4,3.0,bowled,False,False,False,True,False,False,False,False,Scotland,08-10,0.0
2197,Fraser Watts,2010-02-10,2,12.0,1.0,10,0,0,2,6.0,bowled,False,False,False,True,False,False,False,False,Scotland,08-10,120.0
2198,Fraser Watts,2010-02-11,2,0.0,1.0,2,0,0,2,1.0,caught,True,False,False,False,False,False,False,False,Scotland,08-10,0.0
2199,Fraser Watts,2012-03-18,2,33.0,1.0,29,1,1,9,5.0,caught,True,False,False,False,False,False,False,False,Scotland,11-13,113.793103448
2200,Fraser Watts,2012-03-22,1,5.0,1.0,5,1,0,3,6.0,caught,True,False,False,False,False,False,False,False,Scotland,11-13,100.0
2201,Fraser Watts,2012-03-23,2,18.0,1.0,16,1,0,3,6.0,caught,True,False,False,False,False,False,False,False,Scotland,11-13,112.5
2202,Freddie Coleman,2013-07-04,1,9.0,1.0,13,1,0,8,3.0,leg before wicket,False,False,True,False,False,False,False,False,Scotland,11-13,69.2307692308
2203,Gareth Batty,2009-03-15,1,4.0,0.0,7,0,0,3,8.0,not out,False,True,False,False,False,False,False,False,England,08-10,57.1428571429
2204,Gareth Hopkins,2007-11-23,1,6.0,0.0,10,0,0,5,6.0,not out,False,True,False,False,False,False,False,False,New Zealand,05-07,60.0
2205,Gareth Hopkins,2010-02-26,1,21.0,1.0,13,2,1,3,6.0,caught,True,False,False,False,False,False,False,False,New Zealand,08-10,161.538461538
2206,Gareth Hopkins,2010-02-28,1,36.0,1.0,17,3,2,1,6.0,hit wicket,False,False,False,False,True,False,False,False,New Zealand,08-10,211.764705882
2207,Gareth Hopkins,2010-04-30,2,1.0,1.0,1,0,0,0,8.0,run out,False,False,False,False,False,True,False,False,New Zealand,08-10,100.0
2208,Gareth Hopkins,2010-05-06,2,18.0,1.0,14,0,2,6,6.0,caught,True,False,False,False,False,False,False,False,New Zealand,08-10,128.571428571
2209,Gareth Hopkins,2010-05-08,1,2.0,1.0,7,0,0,5,7.0,caught,True,False,False,False,False,False,False,False,New Zealand,08-10,28.5714285714
2210,Gareth Hopkins,2010-05-10,1,1.0,1.0,2,0,0,1,6.0,bowled,False,False,False,True,False,False,False,False,New Zealand,08-10,50.0
2211,Gareth Hopkins,2010-05-23,1,1.0,0.0,8,0,0,7,6.0,not out,False,True,False,False,False,False,False,False,New Zealand,08-10,12.5
2212,Garey Mathurin,2012-03-27,1,1.0,0.0,1,0,0,0,9.0,not out,False,True,False,False,False,False,False,False,West Indies,11-13,100.0
2213,Garey Mathurin,2012-03-30,1,3.0,0.0,4,0,0,1,10.0,not out,False,True,False,False,False,False,False,False,West Indies,11-13,75.0
2214,Garnett Kruger,2006-01-09,2,3.0,1.0,5,0,0,3,10.0,caught,True,False,False,False,False,False,False,False,South Africa,05-07,60.0
2215,Gary Kidd,2010-02-03,2,1.0,0.0,1,0,0,0,10.0,not out,False,True,False,False,False,False,False,False,Ireland,08-10,100.0
2216,Gary Wilson,2008-08-02,2,14.0,1.0,18,1,1,13,2.0,bowled,False,False,False,True,False,False,False,False,Ireland,08-10,77.7777777778
2217,Gary Wilson,2008-08-03,1,7.0,1.0,12,0,0,7,5.0,stumped,False,False,False,False,False,False,True,False,Ireland,08-10,58.3333333333
2218,Gary Wilson,2008-08-04,2,0.0,1.0,9,0,0,9,2.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,0.0
2219,Gary Wilson,2009-06-08,2,10.0,1.0,15,0,0,7,4.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,66.6666666667
2220,Gary Wilson,2009-06-10,1,19.0,1.0,23,1,0,11,3.0,bowled,False,False,False,True,False,False,False,False,Ireland,08-10,82.6086956522
2221,Gary Wilson,2009-06-11,2,23.0,2.0,29,2,0,17,2.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,79.3103448276
2222,Gary Wilson,2010-02-01,2,16.0,0.0,16,2,0,7,7.0,not out,False,True,False,False,False,False,False,False,Ireland,08-10,100.0
2223,Gary Wilson,2010-02-03,2,26.0,1.0,22,4,0,10,5.0,bowled,False,False,False,True,False,False,False,False,Ireland,08-10,118.181818182
2224,Gary Wilson,2010-02-09,2,8.0,2.0,10,0,0,5,7.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,80.0
2225,Gary Wilson,2010-02-11,1,19.0,1.0,22,2,0,11,5.0,leg before wicket,False,False,True,False,False,False,False,False,Ireland,08-10,86.3636363636
2226,Gary Wilson,2010-02-13,1,34.0,2.0,32,5,0,14,5.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,106.25
2227,Gary Wilson,2010-04-30,2,17.0,1.0,37,0,0,23,5.0,caught,True,False,False,False,False,False,False,False,Ireland,08-10,45.9459459459
2228,Gary Wilson,2012-02-23,2,22.0,0.0,22,2,1,11,4.0,not out,False,True,False,False,False,False,False,False,Ireland,11-13,100.0
2229,Gary Wilson,2012-02-24,1,32.0,0.0,38,4,0,20,4.0,not out,False,True,False,False,False,False,False,False,Ireland,11-13,84.2105263158
2230,Gary Wilson,2012-03-18,1,26.0,1.0,27,1,1,14,6.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,96.2962962963
2231,Gary Wilson,2012-03-23,2,0.0,1.0,1,0,0,1,4.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,0.0
2232,Gary Wilson,2012-03-24,2,32.0,1.0,39,2,0,17,4.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,82.0512820513
2233,Gary Wilson,2012-07-18,2,41.0,0.0,36,4,1,15,6.0,not out,False,True,False,False,False,False,False,False,Ireland,11-13,113.888888889
2234,Gary Wilson,2012-07-20,2,37.0,1.0,28,4,0,8,4.0,stumped,False,False,False,False,False,False,True,False,Ireland,11-13,132.142857143
2235,Gary Wilson,2012-07-21,1,22.0,1.0,26,0,1,12,4.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,84.6153846154
2236,Gary Wilson,2012-09-19,1,5.0,1.0,5,1,0,3,5.0,leg before wicket,False,False,True,False,False,False,False,False,Ireland,11-13,100.0
2237,Gary Wilson,2013-11-16,1,24.0,1.0,18,0,0,4,6.0,caught,True,False,False,False,False,False,False,False,Ireland,11-13,133.333333333
2238,Gary Wilson,2013-11-30,1,2.0,1.0,3,0,0,1,5.0,bowled,False,False,False,True,False,False,False,False,Ireland,11-13,66.6666666667
2239,Gary Wilson,2014-02-19,2,18.0,1.0,18,3,0,9,4.0,bowled,False,False,False,True,False,False,False,False,Ireland,14-16,100.0
2240,Gary Wilson,2014-02-21,2,35.0,1.0,39,4,0,16,4.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,89.7435897436
2241,Gary Wilson,2014-03-17,2,0.0,1.0,2,0,0,2,5.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,0.0
2242,Gary Wilson,2014-03-19,2,1.0,0.0,1,0,0,0,6.0,not out,False,True,False,False,False,False,False,False,Ireland,14-16,100.0
2243,Gary Wilson,2015-07-15,1,10.0,1.0,12,0,0,3,6.0,stumped,False,False,False,False,False,False,True,False,Ireland,14-16,83.3333333333
2244,Gary Wilson,2015-07-17,2,16.0,1.0,17,2,0,8,5.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,94.1176470588
2245,Gary Wilson,2015-07-25,1,20.0,1.0,25,2,0,11,4.0,bowled,False,False,False,True,False,False,False,False,Ireland,14-16,80.0
2246,Gary Wilson,2016-02-06,2,45.0,1.0,34,6,0,13,4.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,132.352941176
2247,Gary Wilson,2016-02-07,1,13.0,1.0,12,0,0,3,4.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,108.333333333
2248,Gary Wilson,2016-02-09,2,15.0,1.0,16,2,0,8,4.0,caught,True,False,False,False,False,False,False,False,Ireland,14-16,93.75
2249,Gary Wilson,2016-02-14,1,0.0,1.0,3,0,0,3,4.0,bowled,False,False,False,True,False,False,False,False,Ireland,14-16,0.0
2250,Gary Wilson,2016-02-16,2,1.0,1.0,3,0,0,2,4.0,leg before wicket,False,False,True,False,False,False,False,False,Ireland,14-16,33.3333333333
2251,Gautam Gambhir,2007-09-14,1,0.0,1.0,3,0,0,3,1.0,caught,True,False,False,False,False,False,False,False,India,05-07,0.0
2252,Gautam Gambhir,2007-09-16,2,51.0,1.0,34,5,2,11,1.0,caught,True,False,False,False,False,False,False,False,India,05-07,150.0
2253,Gautam Gambhir,2007-09-19,1,58.0,1.0,44,7,1,16,1.0,caught,True,False,False,False,False,False,False,False,India,05-07,131.818181818
2254,Gautam Gambhir,2007-09-20,1,19.0,1.0,21,3,0,13,1.0,caught,True,False,False,False,False,False,False,False,India,05-07,90.4761904762
2255,Gautam Gambhir,2007-09-22,1,24.0,1.0,25,4,0,13,1.0,caught,True,False,False,False,False,False,False,False,India,05-07,96.0
2256,Gautam Gambhir,2007-09-24,1,75.0,0.0,56,8,2,18,1.0,not out,False,True,False,False,False,False,False,False,India,05-07,133.928571429
2257,Gautam Gambhir,2007-10-20,2,63.0,1.0,57,6,1,27,1.0,caught,True,False,False,False,False,False,False,False,India,05-07,110.526315789
2258,Gautam Gambhir,2008-02-01,1,9.0,1.0,8,1,0,5,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,112.5
2259,Gautam Gambhir,2009-02-10,2,13.0,2.0,6,3,0,2,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,216.666666667
2260,Gautam Gambhir,2009-02-25,1,6.0,1.0,7,1,0,4,1.0,bowled,False,False,False,True,False,False,False,False,India,08-10,85.7142857143
2261,Gautam Gambhir,2009-02-27,1,10.0,1.0,14,0,1,9,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,71.4285714286
2262,Gautam Gambhir,2009-06-06,1,50.0,1.0,47,4,0,14,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,106.382978723
2263,Gautam Gambhir,2009-06-10,2,37.0,1.0,32,3,1,13,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,115.625
2264,Gautam Gambhir,2009-06-12,1,14.0,1.0,14,2,0,7,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,100.0
2265,Gautam Gambhir,2009-06-14,2,26.0,1.0,26,4,0,12,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,100.0
2266,Gautam Gambhir,2009-06-16,2,21.0,1.0,19,3,0,9,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,110.526315789
2267,Gautam Gambhir,2009-12-09,2,55.0,1.0,27,11,0,8,1.0,bowled,False,False,False,True,False,False,False,False,India,08-10,203.703703704
2268,Gautam Gambhir,2009-12-12,2,21.0,1.0,18,1,0,5,1.0,run out,False,False,False,False,False,True,False,False,India,08-10,116.666666667
2269,Gautam Gambhir,2010-05-01,2,4.0,1.0,6,0,0,2,1.0,caught,True,False,False,False,False,False,False,False,India,08-10,66.6666666667
2270,Gautam Gambhir,2010-05-07,2,9.0,1.0,10,2,0,7,2.0,caught,True,False,False,False,False,False,False,False,India,08-10,90.0
2271,Gautam Gambhir,2010-05-09,2,15.0,1.0,14,3,0,8,2.0,caught,True,False,False,False,False,False,False,False,India,08-10,107.142857143
2272,Gautam Gambhir,2010-05-11,1,41.0,1.0,34,3,0,9,2.0,caught,True,False,False,False,False,False,False,False,India,08-10,120.588235294
2273,Gautam Gambhir,2012-02-01,2,20.0,1.0,15,3,0,5,1.0,caught,True,False,False,False,False,False,False,False,India,11-13,133.333333333
2274,Gautam Gambhir,2012-02-03,2,56.0,0.0,62,4,0,24,1.0,not out,False,True,False,False,False,False,False,False,India,11-13,90.3225806452
2275,Gautam Gambhir,2012-03-30,2,49.0,0.0,29,7,1,10,2.0,not out,False,True,False,False,False,False,False,False,India,11-13,168.965517241
2276,Gautam Gambhir,2012-08-07,1,6.0,1.0,8,1,0,5,1.0,bowled,False,False,False,True,False,False,False,False,India,11-13,75.0
2277,Gautam Gambhir,2012-09-11,2,3.0,1.0,6,0,0,3,1.0,caught,True,False,False,False,False,False,False,False,India,11-13,50.0
2278,Gautam Gambhir,2012-09-19,1,10.0,1.0,9,1,0,4,1.0,bowled,False,False,False,True,False,False,False,False,India,11-13,111.111111111
2279,Gautam Gambhir,2012-09-23,1,45.0,1.0,40,5,0,11,1.0,caught,True,False,False,False,False,False,False,False,India,11-13,112.5
2280,Gautam Gambhir,2012-09-28,1,17.0,0.0,12,3,0,5,1.0,not out,False,True,False,False,False,False,False,False,India,11-13,141.666666667
2281,Gautam Gambhir,2012-09-30,2,0.0,1.0,3,0,0,3,1.0,caught,True,False,False,False,False,False,False,False,India,11-13,0.0
2282,Gautam Gambhir,2012-10-02,1,8.0,0.0,12,1,0,8,1.0,not out,False,True,False,False,False,False,False,False,India,11-13,66.6666666667
2283,Gautam Gambhir,2012-12-20,2,16.0,1.0,19,3,0,12,1.0,caught,True,False,False,False,False,False,False,False,India,11-13,84.2105263158
2284,Gautam Gambhir,2012-12-22,1,17.0,1.0,29,1,0,15,1.0,caught,True,False,False,False,False,False,False,False,India,11-13,58.6206896552
2285,Gautam Gambhir,2012-12-25,1,43.0,1.0,41,2,1,15,1.0,run out,False,False,False,False,False,True,False,False,India,11-13,104.87804878
2286,Gautam Gambhir,2012-12-28,1,21.0,1.0,11,4,0,2,1.0,leg before wicket,False,False,True,False,False,False,False,False,India,11-13,190.909090909
2287,Gavin Hamilton,2007-09-12,2,2.0,1.0,5,0,0,3,4.0,caught,True,False,False,False,False,False,False,False,Scotland,05-07,40.0
2288,Gavin Hamilton,2008-08-02,1,3.0,1.0,10,0,0,8,1.0,caught,True,False,False,False,False,False,False,False,Scotland,08-10,30.0
2289,Gavin Hamilton,2008-08-04,1,8.0,1.0,11,0,0,4,5.0,caught,True,False,False,False,False,False,False,False,Scotland,08-10,72.7272727273
2290,Gavin Hamilton,2009-06-07,2,5.0,1.0,6,1,0,4,1.0,caught,True,False,False,False,False,False,False,False,Scotland,08-10,83.3333333333
2291,Gavin Hamilton,2010-02-01,1,8.0,2.0,13,0,0,6,5.0,run out,False,False,False,False,False,True,False,False,Scotland,08-10,61.5384615385
2292,Gavin Hamilton,2010-02-04,1,28.0,2.0,30,3,0,13,5.0,caught,True,False,False,False,False,False,False,False,Scotland,08-10,93.3333333333
2293,Gavin Hamilton,2010-02-10,2,32.0,1.0,34,1,1,13,3.0,stumped,False,False,False,False,False,False,True,False,Scotland,08-10,94.1176470588
2294,Gavin Hamilton,2010-02-11,2,5.0,1.0,3,1,0,1,2.0,leg before wicket,False,False,True,False,False,False,False,False,Scotland,08-10,166.666666667
2295,Gayan Wijekoon,2007-09-14,1,1.0,0.0,1,0,0,0,8.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,05-07,100.0
2296,Gayan Wijekoon,2007-09-17,2,0.0,1.0,5,0,0,5,8.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,05-07,0.0
2297,Geoff Barnett,2008-08-02,2,18.0,2.0,30,0,1,18,1.0,caught,True,False,False,False,False,False,False,False,Canada,08-10,60.0
2298,Geoff Barnett,2008-08-03,1,13.0,1.0,16,2,0,9,2.0,caught,True,False,False,False,False,False,False,False,Canada,08-10,81.25
2299,Geoff Barnett,2008-08-05,2,33.0,0.0,36,4,0,20,3.0,not out,False,True,False,False,False,False,False,False,Canada,08-10,91.6666666667
2300,Geoff Barnett,2010-02-09,1,36.0,1.0,20,6,0,7,4.0,caught,True,False,False,False,False,False,False,False,Canada,08-10,180.0
2301,Geoff Barnett,2010-02-10,1,30.0,1.0,29,3,0,11,4.0,caught,True,False,False,False,False,False,False,False,Canada,08-10,103.448275862
2302,George Bailey,2012-02-01,1,12.0,0.0,11,1,0,2,5.0,not out,False,True,False,False,False,False,False,False,Australia,11-13,109.090909091
